text,label
"Google hesabinizi dogrulamak icin 849201 kodunu giriniz. Bu kodu kimseyle paylasmayiniz, sadece uygulamaya girerken kullaniniz.",0
"Oglum yarin aksam yemegine gelecegim. Annene selam soyle, ellerinden operim. Kendine iyi bak evladim.",0
"Sayin kullanici, Turk Telekom hattinizdaki kalan internet paketiniz 1 GB altina dusmustur. Ek paket satin almak icin *123# tuslayabilirsiniz.",0
Haftaya pazartesi gunu saat 14:00'te dis hekimi randevunuz bulunmaktadir. Lutfen zamaninda klinik merkezinde olunuz.,0
Netflix uyeliginiz basariyla yenilendi. Bir sonraki faturalandirma tarihiniz 15 Haziran 2024'tur. Ayarlarinizdan aboneliginizi dilediginiz zaman kontrol edebilirsiniz.,0
Istanbul Universitesi uzaktan egitim programlarina basvurular basladi. Kariyerinize yon vermek icin hemen web sitemizden kayit yaptirin.,0
Yarin yapacagimiz toplanti ile ilgili sunum dosyalarini Drive klasorune yukledim. Lutfen detaylari gozden gecirip toplanti saatinde hazır olunuz.,0
IKEA Istanbul magazalarinda musterilerimize ozel %20 indirim kuponunuz yuklendi. Magazaya geldiginizde uygulamayi gostererek kullanabilirsiniz.,0
Tebrikler! Odul kazandiniz. Hemen linke tiklayin ve odulunuzu almak icin kargo ucretini yatirin. Aksi takdirde hakkiniz yanacaktir.,1
"Sayin vatandas, hakkinizda acilmis olan icra dosyasi icin hukuk buromuzla iletisime gecmeniz gerekmektedir. Aksi halde haciz islemi baslatilacaktir.",1
"Ikinci el araclariniz degerinde alinir! Hemen bizi arayin, ekspertiz islemlerinizi ucretsiz yapalim. En yuksek fiyat garantisi ile hizmetinizdeyiz.",1
Cumhur Ittifaki olarak hizmetlerimize durmadan devam ediyoruz. Sehrimizin gelecegi icin desteklerinizi bekliyoruz. Oy kullanmayi unutmayin!,1
"Kadikoy merkezde satilik 3+1 daire! Denize nazir, merkezi konumda. Detayli bilgi icin ilanimizi ziyaret edin veya bizi arayin.",0
"Pegasus Hava Yollari ile Antalya'ya ucuslarinizda %40 indirim firsati! Erken rezervasyon yaptirin, tatilin tadini cikarirken tasarruf edin.",0
Saglik Bakanligi tarafindan aile sagligi merkezinize rutin kontrol randevunuz tanimlanmistir. Lutfen saat 09:00'da saglik ocagina geliniz.,0
Bu aksam duzenleyecegimiz konser etkinligimize katiliminiz beklenmektedir. Biletinizi giriste QR kod ile onaylatmayi unutmayin.,0
Altin piyasasindaki son dususler harika bir alim firsati yaratti. Portfoyunuzu cesitlendirmek icin uzmanlarimizla iletisime gecin.,1
"Kizilay'a yapacaginiz bagislar ile deprem bolgesindeki kardeslerimize destek olabilirsiniz. Bir battaniye, bir umut demektir.",0
Sirketimizde calismak uzere satis temsilcisi ariyoruz! CV'nizi basvuru linkinden bize iletebilirsiniz. Kariyeriniz icin buyuk bir adim atin.,0
"Metro Istanbul seferlerimiz yogunluk nedeniyle 5 dakika gecikmeli calismaktadir. Sabriniz icin tesekkur ederiz, iyi yolculuklar dileriz.",0
Ev guvenlik sisteminizde bir uyari tespit edildi. Lutfen uygulama uzerinden kameralarinizi kontrol edin veya destek ekibimizi arayin.,0
Musteri memnuniyeti anketimize katilarak bir sonraki alisverisinizde kullanabileceginiz 50 TL puan kazanin. Katilmak icin tiklayin.,1
Bugunku toplantinin notlarini ekliyorum. Hepinize iyi calismalar dilerim.,0
Akbank odeme planiniz guncellenmistir. Kredi karti borcunuzu uygulama uzerinden odediginiz icin tesekkurler.,0
Bets10'da haftalik kayiplarinizin %20'si iade ediliyor! Hicbir risk almadan oyunlarin tadini cikarmak icin hemen giris yapin.,1
Yurtiçi Kargo paketiniz dagitim merkezine ulasti. Yarin oglene kadar teslim edilmesi planlanmaktadir. Kargo durumunu takip edebilirsiniz.,0
Trendyol'da sepete eklediginiz urunlerde fiyat dustu! Stoklar tukenmeden hemen satin alim islemini tamamlayin.,1
Belediyemiz tarafindan duzenlenen ucretsiz meslek edindirme kurslarina basvurular baslamistir. Detayli bilgi icin belediye binamiza gelebilirsiniz.,0
"Garanti Bankasi internet bankaciligi giris kodunuz: 938201. Kodunuzu hic kimseyle paylasmayiniz, banka calisanlari dahil.",0
"Hayatım aksam eve gelirken ekmek almayi unutma. Bakkal kapaliysa marketten alabilirsin, haberin olsun.",0
Vodafone hattinizdaki kullanim haklariniz dolmustur. Yeni kampanyalarimiz icin musterihizmetlerini arayabilir veya web sitemizi ziyaret edebilirsiniz.,0
Sizin icin en uygun randevu saatini belirlemek uzere sizi aradik ancak ulasamadik. Lutfen bize geri donun.,0
Spotify Premium aboneliginiz iptal edildi. Tekrar abone olmak ve reklamsiz muzik dinlemek icin uygulamaya donun.,0
Universite hazirlik kurslarimizda son kontenjanlar! Basarili bir gelecek icin dogru adres bizim kurs merkezimizdir.,0
"Yarin yapacagimiz proje toplantisi ertelendi. Yeni tarih icin takvimlerinizi kontrol edebilirsiniz, herkese iyi gunler.",0
"Degerli musterimiz, magazamiza gosterdiginiz ilgiden dolayi tesekkur ederiz. Bir sonraki alisverisinizde kullanabileceginiz indirim kodunuz: INDIRIM20.",0
"Sayin uyemiz, odulunuzu almak icin lutfen odeme yapin. Aksi takdirde 24 saat icinde odulunuz iptal edilecektir.",1
Kredi borcunuzdan dolayi hakkinizda yasal takip baslatilmistir. Dosyanizin kapanmasi icin avukatlarimizla iletisime geciniz.,1
"Ikinci el esyalariniz nakit alinir! Evinizdeki fazla esyalardan kurtulmak istiyorsaniz bizi arayin, kapidan alalim.",1
"Partimizin duzenleyecegi miting yarin saat 18:00'de meydanda baslayacaktir. Butun halkimiz davetlidir, gelecegimiz icin birleselim.",1
Kira sozlesmenizin yenilenme vakti yaklasti. Detaylar ve guncel kira bedelleri hakkinda bilgi almak icin arayin.,0
"THY ile yapacaginiz yurt disi ucuslarinda %20 indirim sizi bekliyor. Hemen rezervasyon yaptirin, dunyayi kesfetmeye baslayin.",0
Kan tahlili sonuclariniz sisteme yuklenmistir. Detayli bilgi icin hastanemizin hasta portalini ziyaret edebilirsiniz.,0
"Bu hafta sonu gerceklestirecegimiz festivalde sizleri de aramizda gormek isteriz. Biletler bitti, kapida satis yok!",0
Borsa Istanbul'da yukselis trendi basladi! Hemen hisse alimi yapmak icin bizimle iletisime gecin ve kazanmaya baslayin.,1
LÖSEV olarak lösemili cocuklarimizin yanindayiz. Bir cocugun yuzunu guldurmek icin bagislarinizi bekliyoruz.,0
Sirketimize basvurdugunuz muhendislik pozisyonu icin mulakat daveti gonderilmistir. Lutfen mail kutunuzu kontrol edin.,0
Istanbul kartinizda kalan bakiye 5 TL'nin altindadir. En yakin dolum noktasindan yukleme yapmanizi tavsiye ederiz.,0
"Guvenlik sisteminizde yeni bir baglanti tespit edildi. Eger bu sizseniz islemi onaylayin, degilseniz hemen sifrenizi degistirin.",0
"Hizmet kalitemizi olcmek icin anketimize katilin. Sadece 1 dakika sürecek, tesekkurler.",1
"Dosya ekte yer almaktadir, lutfen kontrol ediniz. Iyi calismalar dilerim.",0
Yapı Kredi kredi kartiniz ile 120 TL'lik alisverisiniz basarili olmustur. Keyifli alisverisler dileriz.,0
Casinoda kazandiran oyunlar sizi bekliyor! 5000 TL bonusla baslamak icin hemen tiklayin ve uye olun.,1
"Surat Kargo paketiniz teslime hazir! Kuryemiz su an adrese gelmek uzere, lütfen hazirda bekleyin.",0
"Amazon Prime indirimleri sona eriyor! Ihtiyaciniz olan urunleri almak icin son saatler, kacirmayin.",1
Vergi borcunuzu e-devlet uzerinden kontrol edebilir ve online odeme yapabilirsiniz. Gecikme faizinden kacinmak icin hemen odayin.,0
Is Bankasi sifre sifirlama kodunuz: 293810. Bu kodu paylasmayiniz.,0
"Yarin aksamki yemek planini unutma, herkes orada olacak. Erkenden gel, seni bekliyoruz.",0
Turkcell'den size ozel 5 GB hediye internet kazandiniz! Hemen uygulamaya girin ve hediyenizi aktive edin.,0
"Diyetisyen randevunuz yarın sabah saat 10:00'da. Aç karnına gelmeniz gerekmektedir, lutfen aksatmayin.",0
Youtube Premium aboneliginiz basariyla basladi. Artik reklamsiz videolarin tadini cikarabilirsiniz.,0
Ingilizce kursumuzda erken kayit indirimleri basladi. Seviyenizi gelistirmek icin hemen kayit olun.,0
Yarin sabah 09:30'da tum ekip ile toplaniyoruz. Gec kalmadan katilim saglamanizi bekliyoruz.,0
"Sayin musterimiz, magazalarimizdaki puanlariniz yil sonunda silinecektir. Lutfen puanlarinizi harcamayi unutmayin.",0
"Tebrikler, bir cekilis kazandiniz! Odulunuzu almak icin bu linkteki forma kisisel bilgilerinizi giriniz.",1
Dava surecinizle ilgili gelismeler hakkinda detayli bilgi icin dosya numaranizla beraber bize basvurun.,0
Uygun fiyatli tatil firsatlari icin acentemize ugrayin. Her bütçeye uygun paketlerimiz mevcut.,1
Siyasi propaganda mesajidir. Hizmetlerimizi ve projelerimizi incelemek icin web sitemizi ziyaret edin.,1
"Arsa yatirimi yapmak isteyenlere ozel firsat! Imarli, kadastro yolu olan arsalarimiz icin iletisime gecin.",0
SunExpress ile Almanya ucuslarinizda %30 indirim firsatini kacirmayin! Hemen biletinizi alin.,0
Hastane randevunuza 2 saat kaldi. Hazirliklarinizi yaparak vaktinde gelmenizi rica ederiz.,0
Bu aksamki partiye katiliminiz bizi mutlu edecektir. Adresimiz asagidadir.,0
Doviz yatirimlarinizi guvenle yapin. Piyasalari anlik takip etmek icin uygulamamizi indirin.,1
TEMA Vakfi ile yesil bir gelecek insa ediyoruz. Fidan bagislarinizla destek olabilirsiniz.,0
Mulakat sonucunuz olumlu degerlendirilmistir. Ise alim sureci icin insan kaynaklari birimimizle iletisime gecin.,0
Marmaray seferleri yarin aksam calisma nedeniyle kismi olarak aksayacaktir. Alternatif yollari kullanin.,0
Evinizdeki alarm sistemi aktif edilmistir. Bir durum oldugunda sistem size bildirim gonderecektir.,0
"Yeni urunlerimiz hakkindaki dusuncelerinizi anket ile paylasin, hediye ceki kazanin.",1
"Notlariniz hazir, lutfen kontrol edip onaylayin. İyi gunler.",0
Akbank odemeniz gecikmistir. Lutfen odeme islemini internet subesi uzerinden yapin.,0
Bahis oyunlarinda bugun sansli gununuz! Hemen giris yapin ve kazanmaya baslayin.,1
Kargonuz teslimat subesine ulasti. Yarin dagitima cikacaktir.,0
Moda giyimde sezon sonu indirimleri! Urunler tukenmeden hemen alisverisinizi yapin.,1
Belediyemizden duyuru: Su kesintisi yasancaktir. Tedbirli olun.,0
Dogrulama kodunuz: 772819. Kimseyle paylasmayiniz.,0
Hafta sonu bize gelmeyi unutma. Kahvaltiya bekliyoruz.,0
Turk Telekom kampanyasi bitmek uzere! Firsati kacirmayin.,1
Randevunuz saat 15:00 olarak guncellenmistir. Bilginize.,0
Aboneliginiz iptal edildi. Tekrar kullanmak icin yeniden kaydolun.,0
Sinav sonuclariniz aciklanmistir. Basari durumunuzu web sitemizden gorebilirsiniz.,0
Toplanti notlari ektedir. Iyi calismalar.,0
Magazamizdaki indirimler icin sizleri bekliyoruz.,1
"Dolandiricilik uyarisi: Lutfen linklere tiklamayin, guvenliginizi koruyun.",0
Hukuki surec hakkinda bizi arayin.,0
"Yeni reklam kampanyamiz basladi, hemen inceleyin.",1
Siyasi etkinliklerimiz icin bizleri takip edin.,1
Gayrimenkul yatirimi icin dogru adres.,1
Tatil rotalarimizi incelediniz mi? Firsatlar sizi bekliyor.,1
Saglikli yasam ipuclari icin bizi takipte kalin.,1
"Sayın müşterimiz, Garanti BBVA kredi kartı ekstreniz hazırlanmıştır. Son ödeme tarihiniz 25 Mayıs 2024'tür. Detaylar için mobil uygulamamızı ziyaret edebilirsiniz.",0
Yasal takip sürecine girmemeniz için vadesi geçmiş borcunuzu ödemeniz gerekmektedir. Dosya numaranız: 987654. Lütfen hukuk büromuzla iletişime geçin.,0
Trendyol'da %50'ye varan efsane indirimler başladı. Sepetine eklediğin ürünlerde geçerli bu fırsatı kaçırma! Hemen alışverişe başla.,0
Tebrikler! Çekilişi kazandınız. Ödülünüzü almak için hemen bu linke tıklayarak bilgilerinizi girin: bit.ly/hediye-kazan,1
"Yarınki 14:00 diş hekimi randevunuzu unutmayın. Adresimiz: Atatürk Caddesi, No: 12, Kat: 3. İptal için bizi arayın.",0
Turkcell aboneliğiniz kapsamında kazandığınız 5GB internet hattınıza tanımlanmıştır. Güle güle kullanın!,0
Yatırım hesabınızdaki bakiyenizle yüksek getiri fırsatını yakalayın. Uzman danışmanlarımızla portföyünüzü hemen yönetin.,0
İstanbul'daki evinizde su sızıntısı tespit edildi. Hemen kontrol etmeniz önerilir. Güvenliğiniz bizim için önemli.,0
"Hafta sonu planınız hazır mı? Antalya uçuşlarında dev kampanya devam ediyor. Hemen biletinizi ayırtın, tatilin tadını çıkarın.",0
"Sayın veli, öğrencimiz Zeynep'in matematik sınav sonucu e-okul sistemine girilmiştir. Başarılarının devamını dileriz.",0
Yarın sabahki toplantı için sunum dosyasını hazırladın mı? Ofise geldiğinde üzerinden geçelim.,0
"Baba, bu akşam yemeğe bize geliyorsun değil mi? Annem börek yapacak, mutlaka bekliyoruz.",0
Doğrulama kodunuz: 884219. Lütfen bu kodu kimseyle paylaşmayınız. Güvenliğiniz bizim önceliğimizdir.,0
Aras Kargo gönderiniz dağıtıma çıkmıştır. Kuryemiz adrese ulaştığında sizi arayacaktır. Takip no: 123456789.,0
Cumhurbaşkanlığı İletişim Merkezi (CİMER) üzerinden yaptığınız başvuru sonuçlanmıştır. E-devlet üzerinden detayları görüntüleyebilirsiniz.,0
Netflix aylık abonelik ücretiniz çekilemedi. Ödeme yönteminizi güncellemek için lütfen profil ayarlarınıza gidiniz.,0
Bugün nasılsın? Akşam bir kahve içmeye ne dersin? Müsait olursan haberleşelim.,0
Kayıtlı olduğunuz dernek için düzenlenen yardım kampanyasına desteklerinizi bekliyoruz. Bir tuğla da siz koyun!,0
Belediyemiz hizmetlerinden memnun musunuz? 1-5 arası puanlayarak görüşlerinizi bizimle paylaşın. Teşekkürler.,0
Müşteri hizmetleri olarak kalite standartlarımızı ölçmek istiyoruz. En son görüştüğünüz temsilci hakkındaki düşünceleriniz nelerdir?,0
Yarınki siyasi mitingimiz saat 18:00'de meydanda gerçekleşecektir. Tüm halkımızı davet ediyoruz.,0
İlanınızdaki satılık daire hakkında bilgi almak istiyorum. Daireyi ne zaman görebilirim? Geri dönüş yaparsanız sevinirim.,0
Trafik kazası nedeniyle E-5 karayolu üzerinde yoğunluk bulunmaktadır. Alternatif güzergahları kullanmanız önerilir.,0
Ücretsiz sağlık taramamız için kayıtlar başladı. Uzman doktorlarımızdan check-up randevusu almak için hemen arayın.,0
İş arayışınızla ilgili olumlu dönüş aldık. İkinci mülakat için şirketimize bekliyoruz. Detaylar mail adresinize gönderildi.,0
Bu akşamki konser biletiniz onaylandı. QR kodunuz uygulama içindeki biletlerim sekmesine eklendi. İyi eğlenceler!,0
Bahis oynayarak kısa sürede zengin olmak ister misiniz? Hemen kaydolun ve %100 bonus kazanın!,1
Siparişiniz yola çıktı. Tahmini teslimat süresi yarın akşam 18:00'dir. İyi günlerde kullanın.,0
Hesabınıza tanımlı indirim kuponunuzun süresi dolmak üzere. Hemen uygulamamıza girerek avantajlı fiyatlardan yararlanın.,0
Güvenlik uyarısı! Hesabınıza tanınmayan bir cihazdan giriş yapıldı. Siz değilseniz hemen şifrenizi yenileyin.,0
Kredi puanınız yükseldi! Bankamızın sunduğu özel kredi fırsatlarından yararlanmak için size en yakın şubeye gelin.,0
"Düğün törenimize katılımınız bizi çok mutlu eder. Tarih: 15 Haziran, Mekan: Garden Park. Bekliyoruz!",0
Sınav giriş belgeniz yayınlanmıştır. Sınav saati ve yeri ile ilgili detayları sitemizden kontrol edebilirsiniz.,0
Yurt dışı çıkış harcınızı yatırmayı unutmayın. Havalimanında sorun yaşamamak için önceden işlem yapın.,0
Çocuğunuzun okul ücreti taksitlendirme işlemi onaylandı. Ödeme planınızı mobil bankacılıktan inceleyebilirsiniz.,0
Başvuru yaptığınız pozisyon için CV'niz incelenmiştir. Uygun adaylar mülakat için kısa süre içinde aranacaktır.,0
"Satılık arsa fırsatı! Denize sıfır, tapulu arsamız için son fırsatlar. Detaylı bilgi için arayın.",0
Vergi borcunuz yapılandırma kapsamına alınmıştır. İlk taksitinizi ödemek için lütfen vergi dairesine başvurun.,0
Biletinizi iptal ettiniz mi? İade işlemleriniz bankanıza bağlı olarak 3 iş günü içinde hesabınıza yansıyacaktır.,0
Yatırım fonlarımızda %20 büyüme sağladık. Paranızın değerini korumak için portföy danışmanımızla görüşün.,0
Bu hafta sonu yapılacak olan genel kurul toplantısına katılımınız önemlidir. Gündem maddeleri ekte sunulmuştur.,0
Kişisel verileriniz güncellenmiştir. Onayınız için lütfen bağlantıdaki formu imzalayarak bize geri gönderin.,0
Trafik cezası borcunuz bulunmaktadır. Erken ödeme indirimi için 24 saatiniz kaldı. Hemen ödeme yapın.,0
Diyet listeniz hazır! Uzmanımız tarafından hazırlanan programı uygulamaya başlamak için girişi yapın.,0
"Tebrikler, çekilişten bir adet tablet kazandınız. Kargo ücretini ödemek için linke tıklayın.",1
Sipariş numaranız 554321. Ürününüz hazırlandı ve kargoya verilecek. Teşekkürler.,0
İnternet paketiniz bitti. Hızınızın düşmemesi için hemen ek paket alarak kullanımınıza devam edin.,0
"Yarınki maç için bahis oranları değişti. Hemen kuponunu oluştur, kazanma şansını yakala!",1
Yeni abonelik kampanyamızdan yararlanmak ister misiniz? 12 ay taahhütle her şey dahil uygun fiyatlar.,0
"Toplantı notlarını drive'a yükledim. Müsait olduğunda göz atarsan iyi olur, yarın tekrar konuşalım.",0
"Akşam yemekte ne var? Eğer müsaitsen dışarıdan söyleyelim, bugün yemek yapacak halim yok.",0
"Oğlum, okul çıkışında seni alacağım. Kapıda bekle, geç kalırsam haber veririm.",0
Kart bilgileriniz onaylandı. Ödemeniz başarıyla gerçekleşti. İyi alışverişler dileriz.,0
Randevunuz saat 15:30'a ertelenmiştir. Uygun olup olmadığınızı lütfen bize bildirin.,0
Yeni otobüs seferlerimiz başladı. Şehirler arası yolculuklarda konforun tadını çıkarmak için biletinizi hemen alın.,0
Üyelik kaydınız alındı. Avantajlar dünyasına hoş geldiniz. İlk alışverişinize özel %10 indirim kazandınız.,0
Dolandırıcılık uyarısı! Size banka adına gelen hiçbir mesaja cevap vermeyin ve linklere tıklamayın.,0
Siyasal parti programımız için hazırladığımız broşürleri adresinize gönderiyoruz. Desteğinizle daha güçlüyüz.,0
Bu anketimize katılarak çekilişle tatil kazanma şansı yakalayın. Sadece 1 dakikanızı ayırmanız yeterli.,1
"Müşteri memnuniyet anketimiz sona erdi. Görüşleriniz için teşekkür ederiz, hizmetimizi geliştirmeye devam ediyoruz.",0
Eğitim seminerimize katılmak için son 2 gün. Başvurularınızı sitemiz üzerinden tamamlayın.,0
Uçuşunuz rötar yapmıştır. Yeni uçuş saati 22:00 olarak güncellenmiştir. Anlayışınız için teşekkür ederiz.,0
Banka hesabınıza giriş yapıldı. Bu işlem size ait değilse hemen 444 0 333 numaralı hattımızı arayın.,0
İşe alım sürecinde mülakat aşamasına geçtiniz. Yarın saat 10:00'da görüşmek üzere.,0
"Emlak verginizi ödemeyi unutmayın. Son ödeme tarihi yaklaşmaktadır, cezalı duruma düşmemek için dikkat edin.",0
"Kargo teslimatınız başarılı olamadı. Adresinizde bulunamadınız, şubemizden teslim almanız gerekmektedir.",0
"Doktor randevunuz oluşturuldu. 20 Mayıs, Saat 09:15. Lütfen 15 dakika önce kurumda bulunun.",0
Yatırım piyasalarında bugün yaşanan hareketlilikten nasıl kar elde edersiniz? Detayları öğrenmek için tıklayın.,1
Aboneliğinizin yenilenmesine 3 gün kaldı. Otomatik ödeme talimatınızla hizmetiniz kesintisiz devam edecektir.,0
Bugünkü kargo durumunuzu kontrol etmek için linke tıklayın: kargo-takip.com/sorun-var,1
Güvenlik sistemimizce evinize giriş yapıldığı tespit edildi. Eğer bu sizseniz iptal etmek için şifrenizi girin.,0
Yeni yıl kutlaması etkinliğimizde sizi de aramızda görmek isteriz. Lütfen katılım durumunuzu bildirin.,0
Hukuki süreçle ilgili dosyanız incelenmiştir. Detaylı bilgi almak için lütfen randevu alınız.,0
"Kayıp kedimizi gördüyseniz lütfen iletişime geçin. Çocuklar çok üzgün, desteğiniz önemli.",0
İnternet hızınızı yükseltmek için yeni modem kampanyamızdan yararlanın. Detaylar sitemizde.,0
Kredi kartı limitiniz artırıldı. Yeni limitinizle alışverişin keyfini çıkarın. Hemen uygulamadan kontrol edin.,0
"Otobüs biletiniz iptal edildi. Ücret iadeniz kartınıza yansıtılmıştır, kontrol edebilirsiniz.",0
Siyaset gündemine dair değerlendirmelerimiz ektedir. Lütfen görüşlerinizi bizimle paylaşın.,0
Randevu saatini kaçırmayın! Yarınki doktor kontrolünüz için hazırlıklarınızı yapmayı unutmayın.,0
Daire kiralama ilanı için arıyorum. Daire hala boş mu? Eğer boşsa bugün bakmaya gelebiliriz.,0
İş görüşmeniz iptal edildi. İlerleyen süreçte tekrar sizinle iletişime geçeceğiz.,0
Anket sonuçlarına göre memnuniyet oranımız %95. Teşekkürler!,0
Etkinlik giriş biletleriniz uygulama hesabınıza tanımlandı. İyi eğlenceler dileriz!,0
"Kargonuz şubeye ulaştı. Yarın teslimat birimine aktarılacak, takibini uygulamadan yapabilirsiniz.",0
"Bahis oynamak artık çok kolay! Hemen uygulamayı indir, ilk kuponunu yap bonus kazan.",1
Abonelik iptal işleminiz başarıyla gerçekleşti. Bizi tercih ettiğiniz için teşekkür ederiz.,0
Yatırımınızdaki düşüşler hakkında bilgi almak için finans danışmanımızla görüşün. Panik yapmayın.,0
"İş teklifini değerlendirdim. Şartlar konusunda biraz daha konuşmamız gerekiyor, ne zaman müsaitsin?",0
"Yarın anneanneyi ziyaret etmeyi unutma, çok özlediğini söylüyor. Hazırlık yapmamız lazım.",0
"Siparişinizi bugün teslim almayı unutmayın, şubedeki bekletme süresi dolmak üzere.",0
Kişisel verilerinizin güvenliği için şifrenizi güncellemeyi unutmayın.,0
Dernek olarak düzenlediğimiz kermese katılımınız bizi onurlandırır. Bekliyoruz.,0
Trafikte hız kurallarına uymak can güvenliğiniz için kritiktir. Lütfen dikkatli sürün.,0
Eğitim sürecinizle ilgili önemli güncellemeler sisteme yüklendi. Hemen inceleyin.,0
Hukuki danışmanlık hizmetimiz için web sitemizi ziyaret edin.,0
"Uçuş bilgilerinizi kontrol edin, saat değişikliği olabilir.",0
Müşteri hizmetleri olarak sizlere daha iyi hizmet vermek için buradayız.,0
"Bu bir reklam mesajıdır. İndirimleri kaçırmayın, sitemizi ziyaret edin.",0
Kamu spotu: Lütfen maske ve mesafe kurallarına uymaya devam edin.,0
"Sayin musterimiz, Garanti BBVA kredi karti borcunuzun son odeme tarihi yaklasmaktadir. Gecikmeye girmemek icin odemenizi internet subemizden yapabilirsiniz.",0
Yurtiçi Kargo gonderiniz yola cikti. Takip numaraniz: TR123456789. Adresinize ulasmasi planlanan tarih: 15 Ekim.,0
"Hemen uye olun, ilk bahsinizde 500 TL bonus kazanin! Site adresimiz: www.betsx123.com Hemen tiklayin, kazanmaya baslayin.",1
"Anne, aksam isten gelirken biraz ekmek ve sut alabilir misin? Yemek icin bir seyler hazirlayacagim.",0
E-devlet sifreniz: 884729. Bu sifreyi kimseyle paylasmayiniz. Istege bagli olarak profilinizden guncelleyebilirsiniz.,0
Adiniza icra dosyasi acilmistir. Dosyanizi sorgulamak ve detayli bilgi almak icin linke tiklayin: http://hukuk-takip.com,1
"Sayin veli, ogrenciniz Ali Yilmaz'in matematik dersi notu sisteme girilmistir. Detaylar icin okul portalini ziyaret edebilirsiniz.",0
Turkcell: Faturaniz kesilmistir. Son odeme tarihi 20 Ekim olan 150 TL tutarindaki faturanizi Dijital Operatör uygulamasindan odeyebilirsiniz.,0
Kredi basvurunuz onaylandi! 50.000 TL nakit ihtiyaciniz icin hemen onay verin. Basvurmak icin: www.hizlikredi.com,1
Yarin saat 14:00'deki dis hekimi randevunuzu hatirlatmak isteriz. Lutfen 10 dakika once klinikte olun.,0
Trendyol'da sepette %30 indirim basladi! Bu firsati kacirmamak icin uygulamayi hemen ziyaret edin.,0
Tebrikler! Çekilişimizde 100.000 TL nakit para kazandınız. Parayı almak için kargo ücretini yatırmanız gerekiyor.,1
Yarin sabah yapilacak olan kurul toplantisi icin hazirliklari tamamlamaniz gerekiyor. Lutfen sunumu aksama kadar paylasin.,0
"Sayin uyemiz, aboneliginiz 3 gün icerisinde sona erecektir. Kesintisiz hizmet almak icin hemen yenileyin.",0
T.C. İçişleri Bakanlığı: Nüfus Müdürlüğü'ndeki randevunuz onaylanmistir. Lutfen kimliginizi yaninizda bulundurunuz.,0
Yarin Istanbul-Ankara otobus seferiniz icin koltuk numaraniz 12A olarak belirlenmistir. Iyi yolculuklar dileriz.,0
"Musteri hizmetlerimizden araniyoruz. Memnuniyet anketi icin 1'i, degilse 2'yi tuslayin.",0
Kadıköy bölgesindeki 3+1 dairelerimizde özel indirimler başladı. Hemen gelip yerinde görün.,0
Yarin aksamki konser icin biletiniz hazir! Giriste QR kodunuzu ibraz etmeyi unutmayin.,0
Hukuk burosu tarafindan borcunuz hakkinda aciklama: Dosyaniz icraya dusmemesi icin bugun odeme yapmaniz gerekmektedir.,0
Yarınki toplantıda tüm ekibin eksiksiz katılımını bekliyoruz. Gündem maddelerini incelemeyi unutmayın.,0
"Sayın seçmen, ülkemizin geleceği için oylarınızı kullanmaya bekliyoruz. Sandık bölgenizi sorgulamak için tıklayınız.",0
Türk Kızılayı'na yaptığınız bağış için teşekkür ederiz. İhtiyaç sahiplerine ulaşmamızda bize destek oldunuz.,0
Güvenlik uyarısı: Hesabınıza yeni bir cihazdan giriş yapıldı. Eğer bu siz değilseniz lütfen şifrenizi hemen değiştirin.,0
İstihdam ofisimizden arıyoruz. Başvurduğunuz pozisyon için mülakat tarihi 25 Ekim olarak belirlendi.,0
"Sayin hastamiz, tahlil sonuclariniz laboratuvar sistemimize yuklenmistir. Detaylar icin web sitemizi ziyaret edebilirsiniz.",0
"Tatil planlariniz icin en iyi otel firsatlari burada! Ege bolgesi turlari basladi, hemen yerinizi ayirtin.",0
"Bu bir test mesajidir, lütfen dikkate almayin. Iyi günler dileriz.",0
Kredi kartinizdan 5.000 TL harcama yapildi. Eger siz yapmadiysaniz hemen muster hizmetlerini arayin.,1
Yarin aksamki yemek davetimiz icin hazirliklar suruyor. Seni de aramizda gormekten mutluluk duyariz.,0
"Sayın müşterimiz, hesabınızda şüpheli bir işlem tespit edildi. Güvenliğiniz için kartınız geçici olarak kullanıma kapatıldı.",0
Kargo paketiniz adresinizde bulunamadigi icin subeye geri iade edilmistir. 3 gun icerisinde teslim aliniz.,0
"En iyi oranlar bizde! Hemen üye olun, yatırımlarınızı katlayın. İşte fırsat linki: www.yatirim-firsat.com",1
"Kizim, okul cikisi eve gecikme sakin. Yemege dayinlar gelecek, yardimin lazim.",0
Dogrulama kodunuz: 554321. Lutfen bu kodu kimseyle paylasmayiniz.,0
"Tebrikler, hukuk davasi sonucunuz olumlu sonuclandi. Tazminat tutari icin avukatinizla gorusun.",0
"Egitim seminerimize katilmak ister misiniz? Kayitlarimiz sinirli sayidadir, hemen yerinizi alin.",0
Operatorunuzden kampanya! Hattiniza ozel 10GB internet hediye. Hemen aktif etmek icin EVET yazip gonderin.,0
Kişisel görüşme talebiniz tarafımıza ulaşmıştır. Randevu saatini belirlemek için sizi arayacağız.,0
E-ticaret sitemiz yenilendi! İlk alışverişinize özel %20 indirim kuponu tanımlandı. Hemen kullanmaya başlayın.,0
"Sayin vatandas, vergi borcunuzu E-devlet uzerinden kontrol edebilirsiniz. Gecikme faizinden kacinmak icin hemen odeyin.",0
